	Cell Line HMS LINCS ID	Cell Line Name	Protein HMS LINCS ID	Protein Name	Ligand Concentration	Conc unit	Measured pAkt:10min log10(fold change)	Measured pAkt:30min log10(fold change)	Measured pAkt:90min log10(fold change)	Measured pErk:10min log10(fold change)	Measured pErk:30min log10(fold change)	Measured pErk:90min log10(fold change)
49	50332	MDA-MB-415	200852.0	BTC	100.0	ng/ml	0.24121998519	0.254249075087	0.271195499709	4.13848799972	3.90941122245	3.73341082767
50	50333	MDA-MB-436	200852.0	BTC	1.0	ng/ml	0.383337681174	0.395481869846	0.274892226393	4.22892614751	4.27961244853	4.21111463845
51	50333	MDA-MB-436	200852.0	BTC	100.0	ng/ml	0.45287974489	0.430217857643	0.316898976012	4.32074810447	4.32502226603	4.12203478069
52	50334	MDA-MB-453	200852.0	BTC	1.0	ng/ml	0.128317227807	0.0791357599324	-0.0574489221269	3.87073079075	3.72188634232	3.20720848004
53	50334	MDA-MB-453	200852.0	BTC	100.0	ng/ml	0.479096983777	0.424662052929	0.489255150061	3.70838511823	3.51665143466	3.50029316001
54	50335	MDA-MB-468	200852.0	BTC	1.0	ng/ml	0.28690289352	0.272501738347	0.209053640785	4.53548377542	4.43767317543	4.39379468147
55	50335	MDA-MB-468	200852.0	BTC	100.0	ng/ml	0.407326192202	0.433808609469	0.402943166337	4.74411834598	4.6912356172	4.46987882387
56	50541	T47D	200852.0	BTC	1.0	ng/ml	0.531767940142	0.519454515089	0.549285642989	4.56290724788	4.52608612368	4.5277149859
57	50541	T47D	200852.0	BTC	100.0	ng/ml	0.789085192489	0.736476579286	0.703236595167	4.61240361909	4.55680091742	4.42104844802
58	50556	UACC-812	200852.0	BTC	1.0	ng/ml	-0.0160016376772	0.0112513792023	0.0341157322016	4.46953139784	4.48682111148	4.53252674139
59	50556	UACC-812	200852.0	BTC	100.0	ng/ml	0.451220473159	0.680207606395	1.04551485161	4.67794965465	4.68075042452	4.69022535404
60	50557	UACC-893	200852.0	BTC	1.0	ng/ml	0.0757136308984	0.0160651389996	0.0381937001359	3.81997301702	3.77763623379	3.69117223338
61	50557	UACC-893	200852.0	BTC	100.0	ng/ml	0.0227522678477	0.184111162431	-0.09021796224	3.76484940207	3.93223595379	3.50011594276
62	50574	ZR-75-1	200852.0	BTC	1.0	ng/ml	0.610377046569	0.427619100393	0.247736559487	4.70315663993	4.55800260444	4.40018339821
63	50574	ZR-75-1	200852.0	BTC	100.0	ng/ml	1.03718899735	0.837949390928	0.668376749216	4.88610343823	4.49967303654	3.83393730599
64	50575	ZR-75-30	200852.0	BTC	1.0	ng/ml	0.0711833139004	0.0867831527946	0.188247754117	4.30351457446	4.23471866745	4.27877510943
65	50575	ZR-75-30	200852.0	BTC	100.0	ng/ml	0.819133410798	0.95542358206	1.11350360121	4.37902045813	4.4355315231	4.50179350308
66	50576	184B5	200852.0	BTC	1.0	ng/ml	0.530886499148	0.196550018626	0.0830312506254	4.56763733809	4.55273329458	4.42725198789
67	50576	184B5	200852.0	BTC	100.0	ng/ml	0.793511589521	0.541180348838	0.337738202624	4.59559313364	4.5249995473	4.3785590143
68	50578	HCC1187	200852.0	BTC	1.0	ng/ml	0.23876384555	0.240871504698	0.332874372799	4.23088386658	4.16070113301	4.19157823796
69	50578	HCC1187	200852.0	BTC	100.0	ng/ml	0.630518278069	0.526902136631	0.383528337396	4.41745403873	4.35531870188	4.1693491497
70	50579	HCC1500	200852.0	BTC	1.0	ng/ml	0.221170442909	-0.199694411193	-0.199694411193	3.48815064295	3.48815064295	3.48815064295
71	50579	HCC1500	200852.0	BTC	100.0	ng/ml	-0.199694411193	-0.199694411193	-0.0216493023258	3.87075266405	3.48815064295	3.48815064295
72	50583	MCF 10A	200852.0	BTC	1.0	ng/ml	0.489114452449	0.322175743871	0.20696273548	4.36989225445	4.19826865953	3.93735823689
73	50583	MCF 10A	200852.0	BTC	100.0	ng/ml	0.868857199183	0.513845951363	0.420767527826	4.41001934842	4.08888625583	4.02202267526
74	50584	MCF 10F	200852.0	BTC	1.0	ng/ml	0.36324856845	0.246911633226	0.225079386903	4.38189001539	4.10779604122	4.0661829015
75	50584	MCF 10F	200852.0	BTC	100.0	ng/ml	0.550703982985	0.246000621955	0.307823505764	4.47948942164	4.12734803238	3.84102930621
76	51089	MCF12A	200852.0	BTC	1.0	ng/ml	0.140735555924	0.114724085365	-0.214699484443	3.95097399727	4.05209417081	4.09026147506
77	51089	MCF12A	200852.0	BTC	100.0	ng/ml	0.227722316967	0.0561500335714	0.063596987874	4.35335901927	4.27702159121	4.26993892756
78	50029	MCF7	200863.0	EFNA1	1.0	ng/ml	-0.163429105577	-0.163429105577	-0.163429105577	2.39581197208	2.39581197208	2.39581197208
79	50029	MCF7	200863.0	EFNA1	100.0	ng/ml	-0.163429105577	-0.163429105577	0.190762463292	2.39581197208	2.39581197208	3.00989261459
80	50057	SK-BR-3	200863.0	EFNA1	1.0	ng/ml	0.011761463089	0.00531785406627	0.0163816667792	3.33706132519	3.33706132519	3.54572438307
81	50057	SK-BR-3	200863.0	EFNA1	100.0	ng/ml	0.0427794287685	-0.0260808137811	-0.0507080241116	3.33706132519	3.33706132519	3.33706132519
82	50058	MDA-MB-231	200863.0	EFNA1	1.0	ng/ml	0.200285074321	-0.348464390689	0.26585096681	1.49948088123	1.49948088123	1.49948088123
83	50058	MDA-MB-231	200863.0	EFNA1	100.0	ng/ml	0.176905287954	0.0392753309254	0.445131947242	2.19576408712	1.49948088123	2.70883460012
84	50091	AU565	200863.0	EFNA1	1.0	ng/ml	-0.04424499283	-0.105169870808	-0.0256272561001	4.00010947184	3.95480971352	3.93899978545
85	50091	AU565	200863.0	EFNA1	100.0	ng/ml	0.04296863241	-0.0111967660095	0.122529285764	4.11356602038	3.94317377143	4.0549774945
86	50105	BT-20	200863.0	EFNA1	1.0	ng/ml	-0.0172789132983	0.0081710841685	0.0604365245574	2.72492109582	2.72511006053	3.18051495948
87	50105	BT-20	200863.0	EFNA1	100.0	ng/ml	-0.00450615116158	0.00912498602742	0.114371835503	3.06598879694	2.49869366687	3.20326874609
88	50106	BT-474	200863.0	EFNA1	1.0	ng/ml	0.00719229912736	-0.000270442906963	0.0664829071197	3.94417613963	3.93436213208	3.93869005729
89	50106	BT-474	200863.0	EFNA1	100.0	ng/ml	-0.0907857041795	-0.0620127508123	0.000678566960014	4.01971441514	3.92860618831	3.91911754336
90	50107	BT-483	200863.0	EFNA1	1.0	ng/ml	0.0728433027851	-0.0688657823668	-0.115873183324	2.45020598474	2.45020598474	2.45020598474
91	50107	BT-483	200863.0	EFNA1	100.0	ng/ml	0.068910606551	-0.15117020329	0.111623247064	2.62711893507	2.45020598474	2.77987486991
92	50108	BT-549	200863.0	EFNA1	1.0	ng/ml	0.0687621004	0.00994710848565	0.0325749742338	3.43043112137	3.51926987523	3.52711630504
93	50108	BT-549	200863.0	EFNA1	100.0	ng/ml	-0.0445327985808	-0.0137736662422	0.0163840580484	3.44357400307	3.48360155928	3.5084486431
94	50131	CAMA-1	200863.0	EFNA1	1.0	ng/ml	0.0561755133568	-0.0957329767159	-0.13259411337	1.84641752959	1.84641752959	2.25670812695
95	50131	CAMA-1	200863.0	EFNA1	100.0	ng/ml	-0.131928860564	0.00860820651161	-0.0163442888549	1.84641752959	1.84641752959	1.84641752959
96	50206	HCC1395	200863.0	EFNA1	1.0	ng/ml	0.0141870946452	-0.0196217673593	0.0327626623707	3.36066383399	3.36066383399	3.36066383399
97	50206	HCC1395	200863.0	EFNA1	100.0	ng/ml	0.0625353376233	0.00189154512015	0.033663352353	3.36066383399	3.36066383399	3.36066383399
98	50207	HCC1419	200863.0	EFNA1	1.0	ng/ml	-0.0244788496712	-0.193760961505	0.0727971308784	4.30450134192	4.33630604246	4.37145085197
99	50207	HCC1419	200863.0	EFNA1	100.0	ng/ml	-0.0300839769801	0.00748029433076	0.0521269355161	4.305290865	4.3355922805	4.41822138705
100	50208	HCC1428	200863.0	EFNA1	1.0	ng/ml	0.0	0.0	0.0	2.01645249978	2.01645249978	2.01645249978
101	50208	HCC1428	200863.0	EFNA1	100.0	ng/ml	0.0	0.0	0.206560073929	2.01645249978	2.01645249978	3.00478852651
102	50210	HCC1569	200863.0	EFNA1	1.0	ng/ml	-0.152679449869	-0.197674410663	-0.239308138934	3.52685805273	3.53722011111	3.56297898341
103	50210	HCC1569	200863.0	EFNA1	100.0	ng/ml	-0.102980782615	-0.258361357778	0.0161810335954	3.87570313931	3.52873742044	3.81772629972
104	50211	HCC1806	200863.0	EFNA1	1.0	ng/ml	-0.0842100629007	-0.158230134907	-0.113253838725	3.42313736871	3.42313736871	3.42313736871
105	50211	HCC1806	200863.0	EFNA1	100.0	ng/ml	-0.0234593334697	-0.188653743106	-0.128137714165	3.42313736871	3.42313736871	3.42313736871
106	50212	HCC1937	200863.0	EFNA1	1.0	ng/ml	-0.042466803605	-0.4454971212	-0.180474995219	2.53544350178	2.53544350178	2.7144379007
107	50212	HCC1937	200863.0	EFNA1	100.0	ng/ml	-0.0656880847326	-0.237311129722	0.180341509135	2.53544350178	2.53544350178	3.13767401664
108	50213	HCC1954	200863.0	EFNA1	1.0	ng/ml	0.145740299909	0.0833464023807	0.168107728488	3.99287105963	3.82542494926	3.8964254583
109	50213	HCC1954	200863.0	EFNA1	100.0	ng/ml	0.300346056973	0.258018750717	0.26672307074	4.09724314542	3.95733106072	4.06831256816
110	50214	HCC202	200863.0	EFNA1	1.0	ng/ml	0.0933697017063	0.00663086231851	0.013749287522	3.59686209931	3.59840504982	3.5985017198
111	50214	HCC202	200863.0	EFNA1	100.0	ng/ml	0.0139871375622	0.0750439472441	0.114014370153	3.57534455538	3.6562725559	3.6000710438
112	50216	HCC38	200863.0	EFNA1	1.0	ng/ml	-0.0521844201034	0.0247893888142	-0.0340369182106	2.60890988291	2.61779058317	2.44193852365
113	50216	HCC38	200863.0	EFNA1	100.0	ng/ml	-0.164046744456	-0.0387558255048	-0.0512228653338	3.2667120721	2.92689268452	2.70620468764
114	50219	HCC70	200863.0	EFNA1	1.0	ng/ml	-0.000422805404756	-0.0243996523591	0.0351766641428	2.59091759017	2.59091759017	2.59091759017
115	50219	HCC70	200863.0	EFNA1	100.0	ng/ml	0.0320712157033	0.0413356748776	0.046142908429	2.59091759017	2.59091759017	2.59091759017
116	50238	Hs 578T	200863.0	EFNA1	1.0	ng/ml	-0.0163276808645	-0.0828900811098	-0.0301081799884	3.68138236015	3.67638894807	3.76138703814
117	50238	Hs 578T	200863.0	EFNA1	100.0	ng/ml	0.0392525647162	-0.0896243020775	0.0254786031132	3.64044118585	3.69496529468	3.83346560527
118	50327	MDA-MB-134-VI	200863.0	EFNA1	1.0	ng/ml	0.0	0.0	0.0	3.10198614497	3.11847933956	3.14385913477
119	50327	MDA-MB-134-VI	200863.0	EFNA1	100.0	ng/ml	0.0	0.0	0.183799367721	3.32725489562	3.10648395564	3.24946056762
120	50328	MDA-MB-157	200863.0	EFNA1	1.0	ng/ml	0.0	0.0	0.0	2.4021874171	2.4021874171	2.4021874171
121	50328	MDA-MB-157	200863.0	EFNA1	100.0	ng/ml	0.0	0.0	0.181421013279	2.4021874171	2.4021874171	2.4021874171
122	50329	MDA-MB-175-VII	200863.0	EFNA1	1.0	ng/ml	-0.0023023715564	0.0544977767151	0.0904385586011	4.36564456475	4.41149241209	4.43772582001
123	50329	MDA-MB-175-VII	200863.0	EFNA1	100.0	ng/ml	0.018634100711	0.0357763703903	0.11547240929	4.3926636678	4.38124107104	4.43355544909
124	50331	MDA-MB-361	200863.0	EFNA1	1.0	ng/ml	0.0160280514339	-0.193838062365	-0.169081681881	2.22055261987	2.22055261987	2.22055261987
125	50331	MDA-MB-361	200863.0	EFNA1	100.0	ng/ml	0.225303392388	-0.389900027759	0.00868757861992	3.27881714044	2.22055261987	2.22055261987
126	50332	MDA-MB-415	200863.0	EFNA1	1.0	ng/ml	0.125383298829	0.190622654409	0.216173462042	2.10695542564	2.10229646615	1.63785982283
127	50332	MDA-MB-415	200863.0	EFNA1	100.0	ng/ml	0.128836667064	0.238056192158	0.143459279375	1.63785982283	2.17558718504	2.68198162088
128	50333	MDA-MB-436	200863.0	EFNA1	1.0	ng/ml	-0.120618176781	-0.315547919523	-0.205670884856	3.37300161297	3.37300161297	3.37300161297
129	50333	MDA-MB-436	200863.0	EFNA1	100.0	ng/ml	-0.0607753781299	-0.515520135089	-0.100856845675	3.37300161297	3.37300161297	3.37300161297
130	50334	MDA-MB-453	200863.0	EFNA1	1.0	ng/ml	0.0201758050505	-0.0642642841263	-0.0290824683508	3.20634707902	2.96665413259	3.25051929312
131	50334	MDA-MB-453	200863.0	EFNA1	100.0	ng/ml	0.00101857241252	-0.119076568951	0.0650335438966	3.1432275212	2.77251606869	3.40920773615
132	50335	MDA-MB-468	200863.0	EFNA1	1.0	ng/ml	-0.0142869550937	-0.0847056663013	-0.00177737577892	3.55438387474	3.64930876131	3.56373506152
133	50335	MDA-MB-468	200863.0	EFNA1	100.0	ng/ml	-0.0152940365803	-0.047078725943	0.0286049802391	3.64628783354	3.51377409948	3.62371931484
134	50541	T47D	200863.0	EFNA1	1.0	ng/ml	0.0434137191886	-0.0227015328896	-0.0192964708055	2.93648056594	3.0436498783	3.14051589923
135	50541	T47D	200863.0	EFNA1	100.0	ng/ml	0.0999829900473	-0.0249462241305	0.0608783757236	3.33111254677	3.00078406194	3.3602269295
136	50556	UACC-812	200863.0	EFNA1	1.0	ng/ml	-0.120493525204	-0.0326848597032	-0.0135900214835	4.40285612188	4.42782704896	4.43397703014
137	50556	UACC-812	200863.0	EFNA1	100.0	ng/ml	-0.0355408108032	-0.0457177431478	0.0147677699291	4.41630878603	4.40425779214	4.44436972345
138	50557	UACC-893	200863.0	EFNA1	1.0	ng/ml	-0.108847402688	-0.0806638848133	-0.0201664834276	3.31661983265	3.31661983265	3.31661983265
139	50557	UACC-893	200863.0	EFNA1	100.0	ng/ml	-0.0844367183561	-0.111613635841	-0.095327442818	3.31661983265	3.31661983265	3.31661983265
140	50574	ZR-75-1	200863.0	EFNA1	1.0	ng/ml	0.025880190066	-0.0443916107859	0.0306566583831	2.69356691621	1.60247237523	2.42194925106
141	50574	ZR-75-1	200863.0	EFNA1	100.0	ng/ml	-0.211068709754	-0.252308038769	-0.162088110116	2.67515852603	1.60247237523	3.33977132993
142	50575	ZR-75-30	200863.0	EFNA1	1.0	ng/ml	0.0498970796128	-0.0502912817662	0.0637894397162	4.25303939794	4.19702815281	4.26737019084
143	50575	ZR-75-30	200863.0	EFNA1	100.0	ng/ml	0.0467433498937	-0.0397522362802	0.0318494760769	4.24290798904	4.22151558748	4.24197936396
144	50576	184B5	200863.0	EFNA1	1.0	ng/ml	-0.0393568814463	-0.149655436806	0.0611664525916	3.92757555207	3.9135568011	3.93728152336
145	50576	184B5	200863.0	EFNA1	100.0	ng/ml	-0.0373365432274	-0.123726408016	0.0421184438511	3.95248232258	3.94595406369	4.04379317515
146	50578	HCC1187	200863.0	EFNA1	1.0	ng/ml	0.0278062953139	0.0109716651336	0.00754222678507	2.82379559249	2.39500120587	2.39500120587
147	50578	HCC1187	200863.0	EFNA1	100.0	ng/ml	0.00389867627829	-0.00664433064862	-0.00160260951922	2.39500120587	2.39500120587	2.63416781329
148	50579	HCC1500	200863.0	EFNA1	1.0	ng/ml	-0.199694411193	-0.0146825099904	-0.0206506445088	3.48815064295	3.48815064295	3.48815064295
149	50579	HCC1500	200863.0	EFNA1	100.0	ng/ml	-0.0148792882356	-0.199694411193	0.0372735792616	3.48815064295	3.48815064295	3.48815064295
150	50583	MCF 10A	200863.0	EFNA1	1.0	ng/ml	-0.024249639911	0.0681870656142	-0.0105588476756	3.35851333039	3.1763844536	3.62025393378
151	50583	MCF 10A	200863.0	EFNA1	100.0	ng/ml	-0.121970919064	-0.270920568598	-0.0796850357241	3.49673514018	3.28664146584	3.49365640089
152	50584	MCF 10F	200863.0	EFNA1	1.0	ng/ml	-0.0278950356686	0.030676902003	0.0383283185184	2.61004767422	2.61004767422	2.61004767422
153	50584	MCF 10F	200863.0	EFNA1	100.0	ng/ml	0.0860093913079	-0.150861786957	0.0779698457256	2.61004767422	2.61004767422	2.61004767422
154	51089	MCF12A	200863.0	EFNA1	1.0	ng/ml	0.0781186084301	-0.207416866357	-0.0797044471223	3.81257180009	3.85457570657	3.86136741134
155	51089	MCF12A	200863.0	EFNA1	100.0	ng/ml	0.209261184448	-0.1944284398	0.0572860857679	3.8390495123	3.84388833567	3.97105641892
156	50029	MCF7	200850.0	EGF	1.0	ng/ml	-0.163429105577	-0.163429105577	-0.163429105577	4.10239452822	3.52722118828	3.39904639655
157	50029	MCF7	200850.0	EGF	100.0	ng/ml	-0.163429105577	0.260447833562	-0.163429105577	4.39483577399	3.82240635271	2.99627213122
158	50057	SK-BR-3	200850.0	EGF	1.0	ng/ml	0.332339454764	0.345055660742	0.0332292526317	4.58678342422	4.56515444776	4.42412546959
159	50057	SK-BR-3	200850.0	EGF	100.0	ng/ml	0.652177956748	0.617702229829	0.537516048674	4.64417501782	4.5991174938	4.48314890188
160	50058	MDA-MB-231	200850.0	EGF	1.0	ng/ml	0.580196212564	0.409254254787	0.433664962934	3.99217773254	4.02343663553	3.83224078084
161	50058	MDA-MB-231	200850.0	EGF	100.0	ng/ml	0.873573587667	0.693281630923	0.204428000461	4.26541159785	4.0209294719	3.84472736664
162	50091	AU565	200850.0	EGF	1.0	ng/ml	0.008093206656	0.14385306107	-0.124592058685	4.58521917205	4.565822728	4.41104179413
163	50091	AU565	200850.0	EGF	100.0	ng/ml	0.429006749562	0.49411439951	0.360124367897	4.67548846792	4.62298398988	4.48608840634
164	50105	BT-20	200850.0	EGF	1.0	ng/ml	0.221196278988	0.236624326615	0.263560857284	4.43292794279	4.40056594566	4.3236752331
165	50105	BT-20	200850.0	EGF	100.0	ng/ml	0.247907668698	0.282813283484	0.271020464773	4.47272838743	4.44176331374	4.36079109183
166	50106	BT-474	200850.0	EGF	1.0	ng/ml	-0.013305012971	-0.0279259879766	-0.0580997789131	4.29496956165	4.19352240802	4.207686275
167	50106	BT-474	200850.0	EGF	100.0	ng/ml	0.268650072104	0.182045523111	0.267900855052	4.61578192717	4.38192208208	4.18854709293
168	50107	BT-483	200850.0	EGF	1.0	ng/ml	0.0484108622524	-0.0022896631292	0.0472092310365	3.77570807138	3.42612070875	3.4534671063
169	50107	BT-483	200850.0	EGF	100.0	ng/ml	0.151079443903	0.0407837318821	-0.0263919969729	4.49814664908	3.80714730472	2.98796730715
170	50108	BT-549	200850.0	EGF	1.0	ng/ml	0.0515258126845	0.051774501224	0.0329665412232	3.87340634762	3.64716694292	3.74312507917
171	50108	BT-549	200850.0	EGF	100.0	ng/ml	0.281988004728	0.205427299256	0.0763088276395	4.34169870103	4.1895633263	3.80718494848
172	50131	CAMA-1	200850.0	EGF	1.0	ng/ml	-0.0755841944613	-0.156748927271	-0.0564986590581	1.84641752959	1.84641752959	1.84641752959
173	50131	CAMA-1	200850.0	EGF	100.0	ng/ml	-0.0898278093878	0.0834358158306	-0.0292965292073	3.95423078333	3.73001771298	3.70798179433
174	50206	HCC1395	200850.0	EGF	1.0	ng/ml	0.201038190092	0.29685391125	0.310256899741	4.10906758767	4.07174323173	3.95279215255
175	50206	HCC1395	200850.0	EGF	100.0	ng/ml	0.334471431644	0.413638734238	0.271907747789	4.24146805647	4.1526863366	3.36066383399
176	50207	HCC1419	200850.0	EGF	1.0	ng/ml	0.0923502989015	0.0317459551629	0.0144640969388	4.35941573972	4.29062331594	4.32549037667
177	50207	HCC1419	200850.0	EGF	100.0	ng/ml	0.201600946278	0.178190609495	0.155718380116	4.54882460021	4.38514383449	4.42773660009
178	50208	HCC1428	200850.0	EGF	1.0	ng/ml	0.0	0.0	0.0	4.33605889726	4.14254641581	4.06324532751
179	50208	HCC1428	200850.0	EGF	100.0	ng/ml	0.0	0.0	0.0	4.58942604475	4.32869279419	3.76270781574
180	50210	HCC1569	200850.0	EGF	1.0	ng/ml	0.175294276857	0.183784275211	0.124917642411	4.56883020967	4.4746773187	4.33378645599
181	50210	HCC1569	200850.0	EGF	100.0	ng/ml	0.40694255497	0.422382019197	0.364505081737	4.66758749796	4.53843334453	4.32974901753
182	50211	HCC1806	200850.0	EGF	1.0	ng/ml	0.189062386694	0.424051611827	0.517301262429	4.63592115858	4.68318189187	4.62391085785
